gene,gene_number,cpath,cost,x,y,z,cc,cc_size
Thy1,228,"[8157, 19039, 19898, 22315]",1.1779211683887942,120.02888406519904,1870.6530520540512,0.0,967,2
Ergic1,41,"[4871, 8893, 15581, 21463]",0.5879323214793523,127.73531675523022,1824.795404753706,0.0,968,1
Pgrmc1,143,"[4873, 13939, 17674, 22331]",1.0996019476607004,129.19761608135192,1859.3062259259536,0.0,969,1
Ergic1,41,"[4875, 8898, 15588, 21474]",0.49392877156117565,129.9507191893282,1919.8993418107207,0.0,970,1
Efemp2,30,"[4887, 9314, 14514, 19084]",1.7817764372686002,138.69327159283344,1878.505521589365,0.0,971,1
Ergic1,41,"[4892, 8938, 15616, 21507]",1.5421454294677686,144.90589969602973,1875.980002973598,0.0,972,1
Ptgs2,170,"[4895, 17024, 20557, 23459]",1.438334947209278,147.62552572007863,1827.7074808007649,0.0,973,1
Ergic1,41,"[4901, 8963, 15630, 21523]",3.3039123647311346,154.22803051041282,1813.5909754556849,0.0,974,1
Cs,20,"[7393, 11620, 13286, 20575]",2.04257490162936,156.43422318086607,1821.673235846035,0.0,975,2
Ergic1,41,"[4909, 8982, 15644, 21539]",0.5288198169591404,163.59782223850326,1864.1052733495694,0.0,976,1
Ergic1,41,"[4932, 9047, 15700, 21593]",1.1641996895454847,194.63170205920073,1917.8097664237637,0.0,977,1
Efemp2,30,"[4933, 9403, 14768, 19185]",1.7378595167307358,195.31805697112907,1842.2782378733916,0.0,978,1
Ptgs2,170,"[4936, 17064, 20659, 23511]",0.3764014644965523,197.78284136516905,1853.2954550916015,0.0,979,1
Ergic1,41,"[4944, 9072, 15717, 21621]",1.2076716609706244,205.92350215392568,1836.5346678033907,0.0,980,1
Pgrmc1,143,"[4945, 14072, 17733, 22459]",0.6198317702192507,206.362642150501,1916.1765304648588,0.0,981,3
Pafah1b3,136,"[4950, 8322, 15271, 23528]",3.3082097835739224,217.01675813067826,1921.2749001418165,0.0,982,1
Ergic1,41,"[4956, 9117, 15752, 21659]",0.6466709546643516,225.902540503026,1872.8933219745336,0.0,983,1
Ercc1,40,"[4965, 12136, 16528, 19370]",0.2866517909651476,106.31724481061381,1843.722571495951,0.0,984,1
Hspa8,62,"[4967, 12368, 20195, 23741]",3.410755683270715,107.5793050497937,1873.593589573969,0.0,985,1
Hspa8,62,"[4975, 12373, 20199, 23747]",3.3688971955640903,113.18421657190291,1877.011026967957,0.0,986,1
Hspa8,62,"[4982, 12376, 20200, 23751]",0.5000178660936958,114.47226747366346,1843.0156287781083,0.0,987,1
Hspa8,62,"[4990, 12382, 20206, 23757]",3.9531734347461827,117.80239607961117,1875.7557807534608,0.0,988,1
Hspa8,62,"[4991, 12383, 20203, 23761]",2.7116364247815588,118.3480431378573,1854.5480479033715,0.0,989,1
Ercc1,40,"[5003, 12154, 16544, 19388]",2.4632804163139324,120.30276025541927,1842.0601162041753,0.0,990,1
Hspa8,62,"[5006, 12389, 20208, 23769]",3.9579839713717266,121.45347646820768,1906.134377789114,0.0,991,1
Hspa8,62,"[5010, 12394, 20210, 23771]",0.9121685771289101,122.99796126307885,1843.7032124709285,0.0,992,1
Hspa8,62,"[5013, 12395, 20211, 23773]",0.2908415157749131,123.70178306863858,1824.8370179220065,0.0,993,1
Oaf,133,"[5016, 13012, 13446, 17436]",3.3650576993272705,123.69482854887065,1850.390361602892,0.0,994,1
Hspa8,62,"[5017, 12399, 20216, 23777]",1.4326993276456688,124.89553366737654,1872.6521395757784,0.0,995,1
Mrfap1,89,"[5025, 15358, 16166, 18854]",2.782322353120395,126.60904152854135,1831.0430683334503,0.0,996,1
Hspa8,62,"[5038, 12414, 20218, 23790]",1.4025405424808015,131.08449984294197,1901.76663199488,0.0,997,1
Mrfap1,89,"[5044, 15364, 16183, 18861]",1.5475896294146376,132.70967853609008,1908.8177407596604,0.0,998,1
Hspa8,62,"[5048, 12421, 20219, 23800]",2.316083525367912,132.96987073707226,1895.373994741292,0.0,999,1
Mrfap1,89,"[5052, 15368, 16189, 18865]",0.20933839213253855,134.63757012474292,1820.0681056293463,0.0,1000,1
Ercc1,40,"[5069, 12200, 16567, 19416]",1.0810954056186768,140.69223075759845,1868.4841195895572,0.0,1001,1
Raly,177,"[5070, 9897, 12436, 16771]",0.1629649695069582,140.7510318389893,1856.516812834298,0.0,1002,1
Mrfap1,89,"[5088, 15390, 16212, 18885]",2.3671651925777653,146.54617943499943,1796.729269597688,0.0,1003,1
Oaf,133,"[5093, 13060, 13486, 17484]",1.775840594723445,147.85083341948305,1833.9910318704724,0.0,1004,1
Hspa8,62,"[5094, 12449, 20238, 23835]",0.169398950056889,147.7037396542927,1887.711590893954,0.0,1005,1
Hspa8,62,"[5101, 12453, 20242, 23842]",1.1073490005624378,150.53026175087294,1899.1881450139938,0.0,1006,1
Ercc1,40,"[5103, 12219, 16583, 19439]",2.72954145099544,151.6482778383097,1790.990448195174,0.0,1007,1
Hspa8,62,"[5104, 12454, 20243, 23841]",3.1386842903564114,150.80543111827677,1916.6020966240717,0.0,1008,1
Txn2,248,"[5113, 7381, 18893, 19806]",1.6133695554419667,152.37951526331653,1904.5395329619191,0.0,1009,1
Hspa8,62,"[5116, 12457, 20246, 23848]",2.1353475114246256,153.9008233473756,1801.2363088398288,0.0,1010,1
Txn2,248,"[5119, 7387, 18898, 19811]",3.7701109765193035,154.4886302763182,1819.8489221778427,0.0,1011,1
Oaf,133,"[5121, 13073, 13498, 17494]",1.4878613093934079,154.55512067917599,1917.0056074685156,0.0,1012,1
Oaf,133,"[5124, 13075, 13500, 17498]",2.0674163519070463,155.6270075037553,1838.9281283991197,0.0,1013,1
Raly,177,"[5127, 9943, 12463, 16802]",0.3334406295819742,156.68939936338194,1904.4328499609373,0.0,1014,1
Ercc1,40,"[5139, 12232, 16593, 19460]",0.6581941409498565,161.18210984479927,1922.2781134563988,0.0,1015,1
Hspa8,62,"[5142, 12471, 20252, 23866]",0.9463334336737357,162.1550670606658,1821.8294058677582,0.0,1016,1
Hspa8,62,"[5151, 12481, 20254, 23874]",3.408236320949773,167.72296939627037,1816.6909914057242,0.0,1017,1
Hspa8,62,"[5156, 12485, 20256, 23878]",3.5224489790988653,169.04762861248204,1824.7737158502964,0.0,1018,1
Ybx1,263,"[13749, 16828, 22051, 24113]",1.0546372295819364,170.27083319826852,1835.950571748148,0.0,1019,6
Srebf2,215,"[6610, 9209, 16256, 19676]",2.8454416103476396,171.2209602061061,1835.9854901748158,0.0,1019,6
Mrfap1,89,"[5173, 15445, 16266, 18924]",1.1975913406425631,177.10621421841745,1846.5894171945088,0.0,1020,1
Raly,177,"[5182, 9996, 12503, 16851]",3.393239886258215,181.22952399220924,1917.9937079317194,0.0,1021,1
Hspa8,62,"[5185, 12502, 20267, 23902]",0.3938338342729365,181.7696148625083,1816.3864265317045,0.0,1022,1
Tbrg1,225,"[17713, 19689, 20270, 24128]",2.2984095165717147,182.40062748733044,1892.687860022537,0.0,1023,2
Hspa8,62,"[5192, 12507, 20273, 23911]",0.26375039214760465,185.56535975900937,1886.205924004134,0.0,1024,1
Hspa8,62,"[5193, 12508, 20271, 23908]",3.552298436428151,185.21248136009274,1898.9786392675526,0.0,1025,1
Ercc1,40,"[5194, 12262, 16632, 19502]",3.2452455529661903,184.8112631695379,1925.91855430899,0.0,1026,1
Oaf,133,"[5198, 13135, 13550, 17548]",0.9259241981205444,187.5819685717496,1906.7457851835127,0.0,1027,1
Hspa8,62,"[5202, 12515, 20277, 23921]",1.2089890067794962,189.6969773374715,1899.2696402192319,0.0,1028,1
Oaf,133,"[5203, 13138, 13553, 17554]",1.9949810193115882,189.2364882932585,1817.2650691263407,0.0,1029,1
