hyb,x,y,s,w
63,804.9142432,1404.685452,1.22,700.5941174
63,829.1866477,1393.643021,1.22,673.6804438
63,825.5116728,1402.130807,1.22,649.380827
63,818.2278913,1470.206588,1.22,2511.7573
63,805.5770701,1451.172486,1.22,2112.098936
63,783.3669581,1431.135028,1.22,1868.937062
63,789.6606383,1437.691479,1.22,1933.688539
63,818.3200384,1443.515804,1.22,1594.461941
63,799.0003536,1466.148182,1.22,1559.70462
63,793.5396401,1421.920569,1.22,1440.542322
63,794.6124872,1435.992235,1.22,1456.556857
63,794.7946787,1431.492371,1.22,1375.919585
63,792.6688115,1463.491395,1.22,1309.928585
63,785.5625674,1456.090218,1.22,1307.352942
63,810.9483915,1417.150594,1.22,1182.140601
63,822.2897837,1459.870741,1.22,862.5746796
63,792.0447428,1439.594954,1.22,703.7171019
63,826.4273767,1433.653594,1.187193283,695.0839259
63,806.3306949,1433.340284,1.22,729.5429564
63,812.9471846,1433.835814,1.22,678.8126286
63,808.1505213,1452.204246,0.898472474,799.4883959
63,823.4948066,1438.823251,1.22,629.189101
63,815.8524579,1457.978347,1.22,616.4348214
63,826.5445658,1517.149005,1.22,3201.243569
63,777.536409,1519.25932,1.22,2506.432816
63,822.1942181,1515.608984,1.22,2005.544151
63,773.9888839,1482.66404,1.22,1986.87077
63,821.745724,1530.231207,1.22,1977.551022
63,779.7220039,1491.540834,1.22,1779.158446
63,789.4705447,1499.51768,1.22,1858.143489
63,825.8385358,1528.721949,1.22,1690.031263
63,788.204203,1488.536586,1.22,1534.06076
63,826.1861658,1508.956354,1.22,1387.978418
63,795.1958989,1502.713299,1.22,1328.320922
63,805.0834116,1535.00474,1.22,1283.341658
63,814.7690966,1489.788299,1.22,979.3201381
63,774.2606301,1517.494473,1.22,1049.113724
63,817.99159,1531.282176,1.22,987.8281806
63,781.7367341,1534.9599,1.128630278,889.7016256
63,800.6443159,1535.530403,1.22,853.8388671
63,792.7231491,1493.326169,1.22,887.1773318
63,795.0849432,1522.753788,1.22,796.3933298
63,777.769314,1502.162071,1.22,779.4406564
63,789.2730679,1508.650145,1.22,793.6327596
63,792.4436503,1488.395709,1.22,747.8621045
63,791.9827783,1513.519285,1.22,749.5461505
63,780.2110921,1522.889565,1.22,777.888128
63,801.9350305,1505.621634,1.22,768.3470824
63,824.7867057,1513.409579,1.22,710.1681251
63,824.2499565,1533.056194,1.22,709.9109147
63,816.9552085,1544.32247,1.22,1723.766655
63,781.8338837,1544.137889,1.22,1091.498391
63,785.5614927,1545.412604,1.22,801.6799449
63,846.3937249,1403.815875,1.22,1806.221948
63,852.1782016,1408.463548,1.22,1822.726012
63,868.0439411,1399.739465,1.22,1734.073373
63,862.8297167,1408.006731,1.22,1279.918286
63,869.0193908,1407.831947,1.22,1164.334961
63,841.3580392,1396.357949,1.22,862.8805385
63,851.8200644,1403.356856,1.22,764.3683294
63,835.9856978,1395.343493,1.22,757.7234997
63,877.3768552,1400.513781,1.22,826.3050956
63,843.4194209,1401.094421,1.22,716.5160243
63,866.0046741,1405.138144,1.22,691.6272337
63,847.076638,1394.944702,1.22,755.9908846
63,852.7606967,1397.78628,1.22,683.835969
63,831.319839,1391.961846,1.22,613.3074998
63,849.3990876,1424.824601,1.22,5042.854308
63,889.7218459,1441.801633,1.22,3925.25006
63,881.8103841,1440.470372,1.22,3036.678691
63,879.0173848,1445.152605,1.22,2651.639942
63,876.2972786,1439.607572,1.22,2591.118917
63,856.7253233,1465.208053,1.22,2386.927374
63,883.3144264,1445.006498,1.22,2054.51238
63,838.3050424,1425.700806,1.22,1721.066956
63,886.1115878,1440.493378,1.22,1875.405382
63,872.6139886,1459.597961,1.22,1686.399972
63,886.8151291,1430.679196,1.22,1497.07904
63,867.019432,1459.232833,1.22,1365.856843
63,877.9914412,1435.272528,1.22,1339.863255
63,889.0089111,1420.348129,1.22,1386.828111
63,845.6712329,1454.911308,1.22,1206.957892
63,888.4231027,1451.080039,1.22,1118.64193
63,856.604493,1433.907832,1.022212682,1207.053278
63,862.2678443,1438.108877,1.22,1185.723479
63,840.0776734,1445.19752,1.22,978.0644155
63,854.3838112,1443.322333,1.22,865.9587359
63,875.4485316,1447.971924,1.22,875.2018302
63,847.524218,1446.033908,1.22,838.2247902
63,887.0019976,1437.51877,1.22,799.4381715
63,886.3407138,1446.430764,1.22,816.9223395
63,866.2979427,1436.792699,1.22,772.3272452
63,852.0458164,1417.521228,1.22,768.3373187
63,852.3606871,1466.610683,1.22,846.9318721
63,862.5587323,1463.281834,1.22,723.7190927
63,838.5169873,1464.31085,1.22,785.0078107
63,881.8620823,1455.490711,1.22,676.2805635
63,846.0247568,1425.582011,1.22,672.7549721
63,837.7497199,1448.460418,1.22,705.8464955
63,888.8131028,1427.051582,1.22,686.9640551
63,884.4436503,1466.357217,1.22,647.358775
63,886.169811,1443.34245,1.01523165,701.4305875
63,853.8417579,1426.881546,1.22,600.1045396
63,882.3971406,1516.60504,1.22,4512.673821
63,888.79671,1523.072315,1.22,3351.362719
63,872.3837679,1531.716167,1.22,2690.693372
63,851.144922,1483.087179,1.22,2422.974409
63,886.5295103,1495.808911,1.22,2024.504973
63,889.5797215,1513.603635,1.22,1922.942688
63,885.7397378,1525.651571,1.22,1844.414454
63,882.4180734,1485.896868,1.22,1683.271286
63,848.5597086,1505.321693,1.22,1222.788275
63,842.4472748,1512.030717,1.22,1036.691528
63,877.353557,1527.298277,1.22,997.4887475
63,869.3266641,1502.508964,1.22,937.1137377
63,849.9807043,1531.307715,1.22,1038.157145
63,882.4711779,1513.798435,0.959682528,1042.63311
63,869.1424478,1488.341461,1.22,928.6357646
63,848.9325244,1522.432038,1.22,918.0680624
63,839.209358,1505.71025,1.22,926.5078695
63,867.7863363,1531.24521,1.22,898.3342691
63,888.4215855,1527.667313,1.22,766.9301554
63,889.5144729,1510.863761,0.912128686,848.3999433
63,848.1120544,1484.12473,1.22,736.9133193
63,858.8659509,1510.114029,1.22,646.0371517
63,855.141138,1516.009336,1.22,661.4422266
63,879.0266534,1536.888139,1.22,643.6423455
63,840.9118034,1534.27164,1.22,643.0803819
63,876.5175039,1533.296113,1.22,603.6769363
63,846.347603,1552.445077,1.165180485,2146.153517
63,870.6565662,1547.522507,1.22,1305.101718
63,905.6279573,1444.848596,1.22,4191.067176
63,904.1082259,1448.13985,1.074573232,3333.994692
63,914.2752127,1466.548756,1.22,2798.158398
63,935.6810224,1450.850584,1.22,2113.005829
63,920.1214104,1464.867183,1.22,2058.481039
63,931.7759827,1471.53286,1.22,1830.753875
63,952.9900003,1462.604865,1.22,1742.332931
63,937.9763096,1464.579056,1.22,1472.069989
63,914.885205,1470.192123,1.22,1405.38537
63,908.2073275,1464.95621,1.22,1372.270522
63,944.3991111,1455.051123,1.22,1189.017447
63,933.5601937,1440.912074,1.22,1258.454018
63,918.440065,1454.297085,1.22,1122.210051
63,931.4907083,1436.482592,1.22,1127.557589
63,913.8696925,1451.412284,1.22,1074.423017
63,907.8885882,1440.727572,1.22,1089.707147
63,912.9096588,1464.234423,0.951238961,1032.859107
63,923.4428657,1424.852719,1.22,927.7988851
63,944.8496776,1445.312013,1.22,870.4839506
63,923.185318,1464.466746,1.04053322,905.3315043
63,904.4538198,1441.021786,1.113566865,822.2619853
63,935.0746983,1432.759805,1.22,790.5014852
63,915.0566384,1454.739558,1.14826079,718.6150173
63,957.7868585,1470.679511,1.22,691.4918148
63,950.6919351,1453.708057,1.22,643.4484788
63,950.1599046,1445.542294,1.22,638.130475
63,903.3667425,1421.423964,1.22,626.2819273
63,942.9662382,1490.728155,1.22,3258.470863
63,904.3988343,1531.059638,1.22,2400.426744
63,905.5053104,1498.266301,1.142406347,1955.499835
63,914.8499774,1487.906076,1.22,1692.988779
63,925.6254489,1495.811691,1.22,1794.053703
63,902.6707018,1528.198041,1.186900062,1676.430512
63,946.7888176,1482.078402,1.22,1553.821612
63,916.9289214,1496.121644,1.13714638,1530.944809
63,937.3874487,1485.584175,1.22,1449.821904
63,953.8289968,1492.947997,1.22,1358.656037
63,930.6874648,1495.142432,1.22,1166.444852
63,952.0006459,1481.873886,1.22,1104.082965
63,915.984387,1507.625979,1.22,1109.065446
63,922.4623975,1480.914736,1.22,1048.750583
63,912.4179026,1480.960098,1.22,933.4556871
63,938.0174198,1481.656951,1.196070248,904.6710787
63,919.4166799,1519.044056,1.22,941.9439694
63,933.1464078,1482.18138,1.22,795.4373659
63,941.956439,1509.068828,1.22,770.2782758
63,905.5968731,1490.041043,1.22,769.1388933
63,910.1328225,1514.243571,1.22,792.9912183
63,919.4332861,1484.691491,1.22,765.1684231
63,948.1917251,1485.683415,1.22,659.5993835
63,951.8351509,1512.990562,1.22,678.131183
63,902.3113405,1546.438679,1.22,1901.979958
63,941.8269884,1544.446176,0.891809422,1372.193356
63,915.8777175,1537.996954,1.052853121,602.8676421
63,965.8306294,1472.065227,1.22,1562.676124
63,998.3013631,1452.466846,1.22,1438.841755
63,1006.168919,1454.016699,1.22,1373.138748
63,979.200795,1478.104326,1.22,1300.681776
63,982.7996365,1454.645029,1.22,1275.804068
63,999.0224579,1456.260402,1.22,1061.765404
63,970.5356561,1457.85699,1.22,899.279706
63,987.2982648,1437.466325,1.067267386,827.8684424
63,990.0367197,1442.680344,1.22,756.3084349
63,1023.980189,1473.260697,1.22,731.3547747
63,1003.266269,1451.879202,1.22,732.5058829
63,983.6793615,1461.966006,1.22,781.5392861
63,1007.747011,1457.205478,1.22,736.7516026
63,995.88102,1441.309126,1.22,683.4003688
63,997.4436652,1449.502971,1.22,681.9545757
63,1020.687861,1466.953407,1.22,623.1534651
63,974.9376237,1449.395709,1.22,714.544815
63,1011.314012,1520.508982,1.200467208,2300.358306
63,978.9671246,1480.09311,1.22,2097.332349
63,963.9007634,1486.690431,1.22,1775.97942
63,979.6243567,1505.074459,1.22,1316.383679
63,985.4942976,1483.833642,1.22,1211.150917
63,980.2405485,1486.455707,1.22,1113.762134
63,997.4943041,1522.623658,1.22,1034.111453
63,1011.921258,1480.937302,1.22,977.6344998
63,1016.862766,1480.740294,1.22,786.3094975
63,987.3194004,1523.230841,1.22,700.2987235
63,997.0453159,1497.071409,1.22,661.3033557
63,975.4241072,1480.094518,1.22,625.858853
63,977.607717,1499.204775,1.22,640.7867448
63,1034.083293,1488.61628,1.22,645.3155579
63,762.300055,1475.448921,1.22,1409.839854
63,758.0617467,1473.858741,1.22,1262.014593
63,767.8930798,1452.033608,1.22,903.8648033
63,769.7181678,1489.100075,1.052818492,867.8672213
63,766.654247,1493.881955,1.22,759.2042715
63,770.3460256,1482.404765,1.22,810.4485118
63,832.2138967,1394.748487,1.22,2040.147832
63,832.0101102,1403.813137,1.22,1389.692727
63,828.6002158,1418.10892,1.22,2111.937308
63,770.0080703,1441.655456,1.22,1408.651406
63,771.9326247,1446.401451,1.22,1332.80505
63,782.8864514,1472.681413,1.22,1452.530538
63,770.3509517,1462.253866,1.22,1044.996741
63,832.0786286,1444.339756,1.22,956.4317088
63,825.6211797,1477.842505,1.22,858.2852579
63,769.8822731,1472.936115,1.22,613.3784482
63,768.8292452,1491.714374,1.22,2466.889401
63,770.8462737,1527.033963,1.22,1746.612322
63,830.3364204,1482.353418,1.22,1434.536492
63,783.3136772,1537.751367,1.22,1359.333291
63,771.4252669,1522.965042,1.22,1205.768064
63,807.9295145,1539.538409,1.22,1031.04376
63,767.7985325,1528.825684,1.22,816.3310573
63,767.6623569,1507.577641,1.22,837.2182407
63,829.4922338,1532.072751,1.22,823.9504648
63,774.0762282,1541.769392,0.951345676,815.9477013
63,771.9173561,1566.474478,1.22,1932.942338
63,770.9087428,1541.438769,1.22,1457.947408
63,795.490525,1541.490133,1.22,940.167315
63,834.4676884,1411.936319,1.22,1310.891735
63,834.6545563,1398.578989,1.22,1188.750523
63,837.4959944,1413.680024,0.985499983,1142.255638
63,888.9948152,1409.466774,1.22,922.9439578
63,847.2659348,1409.853231,1.22,756.2059146
63,893.6887703,1455.733968,1.22,3865.568967
63,892.1617208,1449.847318,1.22,3269.476227
63,860.9877827,1473.702597,1.22,1845.260303
63,897.0286227,1441.512543,1.22,1679.356151
63,841.1519873,1413.347637,1.22,1653.626483
63,851.9552032,1411.010694,1.22,1262.64686
63,857.9099698,1475.69444,1.22,962.3844157
63,833.3385497,1429.667965,1.22,917.9445939
63,869.8565799,1411.37544,1.22,842.2323007
63,897.6411497,1509.640516,1.22,3513.209462
63,896.1262067,1527.994198,1.22,3169.596323
63,893.5264182,1477.926024,1.22,1762.54652
63,893.4684101,1483.552186,1.22,1513.84269
63,871.8444116,1477.64434,1.22,979.3816401
63,834.2931837,1490.156259,1.22,737.0557406
63,843.2306751,1540.222442,1.22,732.7110774
63,834.893463,1565.736802,1.140585436,3619.658251
63,899.689524,1477.908695,1.22,3091.042205
63,897.6422816,1472.825351,1.22,1558.781636
63,958.0127971,1448.529297,1.22,1426.883417
63,897.3252123,1410.961838,1.22,975.3429416
63,907.8734776,1475.059806,1.22,929.5398563
63,958.4564678,1453.831639,1.22,816.514364
63,943.5541382,1474.269496,1.22,688.2315378
63,961.3585301,1445.485238,1.22,712.0674414
63,897.3485968,1462.170104,1.22,627.4723675
63,900.6161771,1490.419529,1.22,3925.901815
63,917.7761347,1480.759055,1.22,3500.976239
63,928.9119496,1537.586982,1.22,2646.311987
63,952.3527662,1477.032298,1.22,1982.614967
63,902.4256371,1541.85833,1.22,1398.626056
63,962.6881783,1484.784733,1.22,1370.528399
63,960.8902373,1490.577815,1.22,990.7573816
63,927.5688348,1474.517211,1.22,890.9565786
63,945.7831438,1478.028719,1.22,769.8293804
63,941.9468423,1541.337907,1.22,2316.891465
63,963.5648745,1463.037013,1.22,1752.933112
63,989.6382904,1476.270581,1.22,1702.403938
63,999.8120211,1473.573286,1.22,890.6953064
63,1023.654016,1469.057041,1.22,932.3602673
63,1007.255771,1477.427063,1.22,2337.407558
63,1017.963417,1477.89636,1.22,2243.144397
63,1010.473393,1475.753716,1.22,1060.351975
63,980.6803472,1476.178958,1.22,1003.352372
63,1015.041757,1475.342839,1.22,705.9466912
63,962.783769,1542.652961,1.22,855.4545889
63,1026.279099,1490.122268,1.22,1340.474792
63,1021.706136,1476.39421,1.22,1206.548189
64,764.6327142,1509.779792,1.22,1583.626626
64,756.2018608,1499.602707,1.22,1185.380907
64,755.7696859,1515.064672,1.22,865.9596758
64,759.4268874,1534.300924,1.22,816.7348113
64,757.4912456,1525.014368,1.22,744.3204877
64,760.3955605,1506.526742,1.22,737.9257778
64,766.1766591,1520.432957,1.22,696.3861706
64,752.2899995,1484.801652,1.22,633.271879
64,765.0890669,1549.00991,1.22,679.3991867
64,816.4399534,1407.531151,1.22,695.6358872
64,782.4185583,1441.296204,1.22,1920.935029
64,802.9537097,1445.096731,1.22,1794.824305
64,791.0157034,1448.754304,1.22,1588.224958
64,802.3824712,1460.060352,1.22,1521.538485
64,813.1816035,1438.520587,1.22,1528.433069
64,828.0476859,1450.877261,1.22,1359.476247
64,792.7582504,1416.994414,1.22,1402.499306
64,796.1951587,1443.747653,1.22,1455.004044
64,785.0378077,1439.600465,1.22,1301.745361
64,789.2056547,1465.891916,1.22,1330.868774
64,818.1541991,1423.414626,1.22,1218.424607
64,814.176166,1447.734737,1.22,1099.212396
64,815.962425,1418.748422,1.22,1205.518402
64,793.173295,1425.334498,1.22,935.3936749
64,783.3047379,1449.461411,1.22,941.3628792
64,813.4261014,1453.537321,1.22,841.4452397
64,779.4664432,1435.780851,1.22,897.0106919
64,809.5316306,1429.523355,1.22,785.4002952
64,807.5116065,1471.3746,1.22,742.9859002
64,812.5966804,1426.894894,1.22,672.2815261
64,781.8909339,1432.616388,1.22,666.4017662
64,825.8408672,1462.136864,1.22,609.975387
64,807.5646961,1414.791698,1.22,684.0115219
64,822.3961771,1507.322518,1.22,1964.390052
64,801.3429485,1486.36505,1.22,1703.084448
64,796.2894942,1532.281123,1.22,1532.853116
64,821.0235696,1514.345033,1.22,1650.795842
64,808.576903,1528.855048,1.22,1603.858567
64,819.7428001,1522.565256,1.22,1380.817707
64,792.7391204,1516.557465,1.22,1462.140096
64,813.0901485,1528.887961,1.22,1249.724679
64,786.736637,1527.969565,1.22,1264.107848
64,806.3648378,1493.021539,1.22,1167.82966
64,811.239896,1488.960951,1.22,1100.248442
64,818.7407766,1512.17931,1.22,1024.772273
64,826.1208337,1500.462436,1.22,994.0298164
64,805.3301628,1528.143867,1.22,926.3048477
64,773.343945,1511.8932,1.22,954.7373516
64,783.8701238,1494.938587,1.22,865.0016834
64,805.2228093,1518.64666,1.22,743.0471289
64,778.5929445,1488.65135,1.22,750.0817399
64,805.5275543,1535.880632,1.22,792.1073606
64,783.4771648,1509.496299,1.22,703.0485048
64,794.0990729,1523.389197,1.22,693.251544
64,803.6965159,1484.848749,1.006638847,757.5551434
64,795.4694856,1511.084801,1.22,727.44928
64,798.7506088,1487.969558,1.22,603.0521
64,782.9226447,1500.51026,1.22,673.9031968
64,821.7842766,1476.648769,1.22,614.1167006
64,809.0478441,1482.128072,1.22,623.0577737
64,810.7357001,1553.905952,1.22,1471.510408
64,781.6270883,1546.422376,1.22,1098.12568
64,802.8477857,1553.205112,1.22,936.3355048
64,789.1427431,1558.95636,1.22,820.084176
64,776.9049707,1539.706804,1.22,669.8988351
64,775.875039,1555.572972,1.22,681.7495277
64,784.9499127,1544.983263,1.22,641.7893344
64,806.6349228,1555.861933,1.22,632.4211742
64,859.147882,1402.706099,1.22,1598.339395
64,858.3177114,1406.707024,1.22,1381.328816
64,866.9294035,1407.642767,1.22,1113.51111
64,872.6428218,1396.758692,1.122904314,855.0067334
64,848.2769314,1394.10261,1.22,772.2577998
64,845.2913108,1389.259355,1.22,789.6390179
64,865.0272648,1439.440985,1.22,2506.013253
64,880.6069495,1470.728494,1.22,1675.033402
64,876.7135285,1434.800229,1.22,1319.924308
64,863.2770418,1433.552617,1.22,1495.683068
64,871.9878336,1424.160382,1.22,1427.420421
64,867.2241906,1448.766309,1.22,1344.717095
64,867.7545612,1420.448279,1.22,1359.586126
64,839.3691655,1464.328627,1.22,1264.991207
64,860.5361517,1464.19685,1.22,1005.763325
64,870.0019434,1417.936906,1.22,854.2509725
64,863.6532098,1473.282644,1.22,860.8050417
64,863.8036773,1426.891898,1.22,768.8699628
64,868.6704901,1459.004459,1.22,814.2606071
64,867.4944126,1441.67076,1.155416329,720.4059507
64,885.7467549,1447.544685,1.22,759.1038167
64,888.9235361,1489.861792,1.22,3105.603459
64,838.1768519,1503.973666,1.22,1759.869448
64,842.9327435,1512.632864,1.22,1561.787203
64,847.4860039,1483.201375,1.22,1272.671258
64,891.350053,1529.074797,1.22,1370.9572
64,855.5905074,1515.771842,1.22,1298.494906
64,858.2354068,1535.512282,1.22,1179.075298
64,878.0197443,1482.972158,1.22,1106.749456
64,848.9246583,1508.013828,1.22,940.5322652
64,865.4011104,1486.998474,1.22,856.0431269
64,892.0400815,1491.04962,1.22,816.9202712
64,865.2732378,1525.672555,1.22,711.983277
64,842.8889589,1491.973541,1.22,689.5081595
64,872.2492294,1492.695001,1.22,664.8295101
64,862.3442658,1561.243085,1.199794688,964.9217165
64,937.5718247,1460.331388,1.22,2111.969203
64,920.2420122,1445.431649,1.22,2037.093837
64,926.0754572,1431.752077,1.22,2079.22279
64,933.4046843,1472.406117,1.22,1270.288054
64,951.0682043,1458.236707,1.22,1292.424283
64,938.4827662,1447.948522,1.22,1306.71765
64,917.136658,1430.724037,1.22,1137.575989
64,903.11765,1456.338219,1.185267984,919.451501
64,937.1921734,1469.14797,1.22,871.4376003
64,901.7490758,1464.427883,1.22,727.9148686
64,922.1133868,1430.536621,1.22,723.2010678
64,951.8248334,1466.819788,1.22,736.8497584
64,902.8479575,1420.358475,1.22,769.2537269
64,922.7617922,1466.332399,1.064875592,750.449185
64,958.1131828,1467.155572,1.22,692.2704955
64,922.3226056,1453.946099,1.22,622.2243199
64,907.4699079,1422.432792,1.22,657.8085255
64,915.062258,1455.089503,1.22,623.9584834
64,935.3811579,1446.595767,1.22,600.0799747
64,922.9201388,1484.677991,1.22,2229.775008
64,950.1023424,1489.056357,1.22,1804.925359
64,942.0918785,1489.633829,1.22,1456.239961
64,904.507984,1483.340445,1.22,983.085371
64,925.6072614,1486.612871,1.22,869.7926271
64,923.4484318,1495.116682,1.109018189,779.5663489
64,937.1954658,1498.742809,1.22,614.3795493
64,919.4033821,1551.547727,1.159444699,1204.62891
64,954.027441,1548.73018,1.143924671,709.9353528
64,1015.124923,1464.76247,1.22,2045.885837
64,997.9454912,1450.236885,1.22,1365.093222
64,1009.183373,1470.799426,1.22,1186.295792
64,967.576589,1455.328766,1.22,1022.583201
64,983.1262603,1469.291842,1.22,911.7120758
64,996.0819742,1465.867991,1.22,900.9204779
64,1006.909816,1477.68258,1.22,828.0244746
64,1018.495328,1468.453403,1.22,682.3204961
64,983.6985753,1457.244975,1.22,675.9229004
64,990.0660845,1498.929623,1.22,1924.8199
64,999.4623706,1495.009774,1.22,1510.442772
64,976.1699659,1504.435508,1.22,1420.05671
64,983.4164215,1503.279114,1.22,1229.035057
64,1001.419612,1480.653895,1.22,1191.357035
64,986.7267568,1492.803551,1.22,1020.680943
64,1008.252348,1479.234932,1.22,891.7770872
64,1021.800111,1488.143932,1.22,741.8919438
64,968.9188716,1481.299142,1.22,706.9591409
64,988.0669762,1497.079456,0.96987553,764.940061
64,1008.667632,1487.078439,1.22,653.0988989
64,995.7121423,1518.343678,1.22,683.5769389
64,1008.208891,1475.265222,1.22,628.5271385
64,968.5415606,1496.64047,1.22,652.8650284
64,983.4290054,1499.564325,1.22,636.7428567
64,991.4901057,1502.016015,1.22,639.7327041
64,979.1850758,1502.531887,1.22,605.9735527
64,997.837359,1548.731154,1.104830085,919.4195138
64,771.2031515,1437.565364,1.22,1155.602494
64,766.9345995,1464.348846,1.22,879.213615
64,768.1912977,1535.144104,1.22,1203.196217
64,769.1772833,1495.373651,1.22,1208.388845
64,770.1840432,1537.596108,1.22,644.0863844
64,768.6563311,1491.650816,1.22,641.658151
64,825.2600143,1411.795861,1.22,1644.93807
64,816.273714,1411.530177,1.22,1461.514239
64,771.5518198,1444.497376,1.22,1703.123817
64,798.7528766,1477.189035,1.22,2235.317422
64,831.5376233,1540.438077,1.22,1486.308224
64,770.5232485,1516.643747,1.22,1187.907971
64,778.1842932,1479.179387,1.22,717.3205345
64,777.2125082,1543.198506,1.22,1444.256632
64,820.095065,1544.115586,1.22,1053.630829
64,783.1517036,1541.008949,1.22,928.8480256
64,808.717856,1540.93895,1.22,837.7184821
64,835.0628363,1399.729059,1.22,1284.052646
64,854.1511468,1411.055987,1.22,1275.549206
64,847.4246608,1410.785147,1.22,867.3502709
64,855.1191093,1473.658253,1.187485005,2257.470679
64,832.6252142,1433.856511,1.217161329,2011.488498
64,856.666012,1416.049766,1.22,1164.364329
64,886.9868895,1475.181896,1.22,961.3113141
64,834.7986524,1418.262646,1.22,681.5290898
64,843.2915027,1538.880342,1.22,1403.290405
64,833.279278,1511.89142,1.22,1287.949537
64,882.1235886,1479.684587,1.22,1011.393492
64,833.2352891,1498.608198,1.190764985,895.8361227
64,835.1557554,1483.087661,1.22,908.6548256
64,954.4145535,1474.925874,1.22,1754.831278
64,894.9979227,1456.618856,1.162302405,1580.681602
64,900.4238988,1446.248841,1.22,1117.346498
64,962.0297977,1486.159027,1.22,1163.979209
64,944.0748195,1478.238111,1.22,940.8688847
64,954.1794275,1478.880192,1.22,842.2356875
64,984.8279354,1472.657391,1.22,1224.509688
64,1013.473338,1473.564765,1.22,1027.11527
64,972.5710084,1475.663707,1.22,983.6915195
64,976.3200991,1475.734339,1.22,730.2267527
64,964.2085805,1492.13654,1.22,918.2297489
64,1022.313615,1481.609318,1.22,706.3539355
65,761.9552189,1455.814283,1.22,918.6276456
65,754.853641,1471.300881,1.22,747.4687242
65,760.8051857,1513.806945,1.22,1359.939884
65,764.8753467,1486.206417,1.22,1045.315615
65,765.0645473,1518.879693,1.22,781.1898523
65,765.5161321,1526.846673,1.22,739.0287376
65,771.3879332,1505.86397,1.196455989,635.7393075
65,760.3115721,1516.700967,1.094788886,662.0847799
65,816.2870889,1409.814203,1.22,648.4484831
65,811.1883362,1434.863284,1.22,3821.057864
65,793.219876,1424.764748,1.22,3089.417079
65,793.2383242,1436.368583,1.22,1975.853705
65,774.7675896,1460.972247,1.22,1972.944766
65,804.3188979,1451.331238,1.22,1549.060029
65,825.520501,1416.808787,1.22,1589.55213
65,815.0850836,1435.740995,1.22,1704.263688
65,780.0398845,1466.133756,1.22,1614.791095
65,809.7842351,1419.142542,1.22,1228.476386
65,792.9410246,1455.423595,1.22,1211.563444
65,773.974088,1437.347633,1.22,1249.630192
65,808.4002366,1433.607673,1.22,904.6051777
65,826.9312622,1465.919472,1.22,1020.669474
65,788.6904569,1451.115681,1.22,968.5552866
65,781.4705447,1452.637113,1.22,952.6014893
65,785.0998388,1435.478057,1.22,907.9202013
65,772.9535631,1451.112617,1.213960018,814.4861831
65,821.7366221,1426.927655,1.22,897.1066034
65,829.2977465,1420.865994,1.22,839.2229581
65,807.9052128,1421.983884,1.164382331,786.4885601
65,806.4580069,1458.639679,1.22,754.3107603
65,788.8899959,1440.347036,1.22,751.3549245
65,815.2834226,1431.031386,1.22,769.8559011
65,785.7603691,1445.587742,1.22,769.423575
65,783.3359029,1420.018746,1.22,680.5503243
65,817.7712799,1415.785073,1.22,683.1076101
65,792.5075917,1469.980916,1.22,635.8689477
65,793.3427115,1450.503614,1.22,628.7468574
65,804.0593709,1433.461662,1.22,654.2470717
65,816.8068503,1438.994762,1.22,664.0705213
65,811.4407079,1521.248663,1.22,2453.409237
65,774.8076986,1498.025348,1.22,2491.668909
65,808.4745568,1513.588001,1.22,2337.36975
65,780.6054079,1493.60411,1.22,2002.093984
65,806.1191148,1523.227581,1.22,1818.003307
65,824.096214,1504.180354,1.22,1665.146729
65,814.8549873,1485.144765,1.22,1654.505726
65,801.5415438,1494.097693,1.22,1573.798177
65,804.8394604,1526.852396,1.22,1564.100078
65,806.2247592,1491.708074,1.22,1580.783957
65,824.4628764,1536.046592,1.22,1502.286843
65,798.5035164,1529.322332,1.22,1461.359474
65,821.8769473,1525.001481,1.22,1567.236964
65,782.9140073,1482.08351,1.22,1333.332479
65,804.3996254,1506.617164,1.22,1328.909883
65,826.0277893,1522.541632,1.22,1287.657189
65,786.3967892,1516.383736,1.22,1174.484308
65,774.8342944,1536.723733,1.009661899,1112.203229
65,773.8311139,1486.843933,1.22,990.5878962
65,776.597021,1523.822995,1.22,958.204108
65,825.0029452,1479.559493,1.22,842.555521
65,817.2030872,1488.430249,1.22,839.2606715
65,822.0104942,1509.202929,1.22,876.1375724
65,773.6544731,1506.176746,1.22,800.7048197
65,775.7098337,1481.003851,1.22,810.6417901
65,801.5232304,1522.583075,1.22,804.0759629
65,818.7518137,1525.488954,1.22,758.8547785
65,779.5580067,1533.703841,1.22,751.9565314
65,784.8201651,1536.626832,1.22,658.6072412
65,804.4857465,1531.475473,1.22,692.9084966
65,792.6505871,1487.291917,1.22,664.6777236
65,808.5101166,1503.064448,1.22,609.0926219
65,790.9870898,1498.986711,1.22,623.9833134
65,798.5335773,1503.426075,0.979108659,645.0223248
65,793.6489355,1512.27937,1.22,610.7386474
65,818.0036135,1545.818671,1.22,1254.400309
65,797.5410585,1564.029339,1.22,1115.194024
65,828.3274211,1545.612248,1.22,1038.661546
65,867.9489406,1406.431529,1.22,2194.423182
65,849.9561709,1398.643787,1.22,2125.568334
65,839.8426224,1396.323201,1.22,1853.572375
65,863.5351325,1400.461743,1.22,1272.717942
65,851.5473373,1391.774647,1.22,1236.823056
65,840.2597093,1407.001525,1.22,1242.290064
